usaf,wban,name,country,state,call,lat,lon,elev,begin,end
999999,23271,DOWNTOWN,US,CA,,38.555,-121.418,+0011.6,19960702,20200924
999999,23272,DOWNTOWN,US,CA,,37.771,-122.427,+0045.7,19450101,20200924
999999,94290,WSFO SEATTLE SAND POINT,US,WA,KSEW,47.687,-122.255,+0018.3,19990802,20200924
725244,04809,WILLOUGHBY,US,OH,KLNN,41.683,-81.4,,20200803,20200924
994010,99999,SOUTHWEST PASS  LA,US,,,28.9,-89.43,+0000.0,19420901,20200924
994046,99999,NANTUCKET ISLAND,US,MA,,41.28,-70.1,+0000.0,20080101,20200924
994050,99999,LAKE WORTH  FL,US,,,26.61,-80.03,+0000.0,19850501,20200924
994086,99999,SHP - SHELL POINT  FL,US,,,30.06,-84.29,+0000.0,20040713,20200924
994110,99999,PORT ARANSAS  TX,US,,,27.83,-97.05,+0000.0,19850501,20200924
994140,99999,BUZZARDS BAY  MA,US,MA,,41.4,-71.03,+0000.0,19850712,20200924
994220,99999,VENICE  FL,US,FL,,27.07,-82.45,+0000.0,19850622,20200924
994400,99999,THOMAS POINT  MD,US,,,38.9,-76.44,+0000.0,19851205,20200924
994410,99999,ST. AUGUSTINE  FL,US,,,29.86,-81.26,+0000.0,19870122,20200924
994420,99999,DAUPHIN ISLAND  AL,US,,,30.25,-88.07,+0000.0,19870219,20200924
994560,99999,FOWEY ROCKS  FL,US,,,25.59,-80.1,+0000.0,19940901,20200924
994570,99999,SAND KEY  FL,US,,,24.46,-81.88,+0000.0,19941007,20200924
994670,99999,MIDDLE ROCK LIGHT,US,AK,,61.08,-146.66,+0000.0,20020219,20200924
994680,99999,BLIGH REEF LIGHT,US,AK,,60.84,-146.88,+0000.0,20020219,20200924
994710,99999,068: BAFFIN BAY; POINT OF ROC,US,TX,,27.3,-97.42,+0000.0,20040608,20200924
994800,99999,RINCON DEL SAN JOSE; POTRERO,US,TX,,26.8,-97.47,+0000.0,20040608,20200924
994820,99999,TYNDALL AFB TOWER C (N4)  FL ,US,,,29.41,-84.86,+0000.0,20040608,20200924
994971,99999,BOSTON,US,MA,,42.35,-71.05,+0000.0,20080101,20200924
997364,99999,GALVESTON PIER 21            ,US,TX,,29.3,-94.78,+0000.0,20080101,20200924
997372,99999,REEDY POINT,US,DE,,39.9,-75.57,+0000.0,20080101,20200924
998016,99999,WEEKS BAY RESERVE,US,AL,,30.417,-87.833,+0000.0,20080101,20200924
998191,99999,HILO,US,HI,,19.717,-155.05,+0000.0,20080721,20200924
998195,99999,NAWILIWILI,US,HI,,21.95,-159.35,+0000.0,20080721,20200924
998196,99999,MOBILE STATE DOCKS,US,AL,,30.7,-88.033,+0000.0,20080721,20200924
998198,99999,SELDOVIA,US,AK,,59.433,-151.717,+0000.0,20080721,20200924
998201,99999,PASCAGOULA NOAA LAB,US,MS,,30.35,-88.567,+0000.0,20080721,20200924
998206,99999,ELFIN COVE,US,AK,,58.183,-136.333,+0000.0,20080811,20200924
998211,99999,OCEAN CITY INLET,US,MD,,38.317,-75.083,+0000.0,20080915,20200924
998221,99999,ALITAK,US,AK,,56.9,-154.25,+0000.0,20081022,20200924
998223,99999,ALEXANDRIA BAY,US,NY,,44.333,-75.933,+0000.0,20130101,20200924
998224,99999,ATKA,US,AK,,52.233,-174.167,+0000.0,20081022,20200924
998409,99999,ANNAPOLIS,US,MD,,38.983,-76.48,+0000.0,20100714,20200924
720352,99999,MISSISSIPPI CANYON,US,LA,KCYD,28.17,-89.22,+0001.0,20050507,20200924
997171,99999,SITKA,US,AK,,57.052,-135.342,+0001.0,20130101,20200924
997173,99999,KAWAIHAE,US,HI,,20.037,-155.829,+0001.0,20130101,20200924
722158,99999,ANNAPOLIS UNITED STATES NAVAL,US,MD,KNAK,38.99,-76.48,+0002.0,20040525,20200924
994011,99999,ASTORIA,US,OR,,46.208,-123.767,+0002.0,20080101,20200924
994015,99999,FRIDAY HARBOR,US,WA,,48.547,-123.01,+0002.0,20080101,20200924
994016,99999,SAN FRANCISCO,US,CA,,37.807,-122.465,+0002.0,20080101,20200924
994017,99999,NORTH SPIT,US,CA,,40.767,-124.217,+0002.0,20080101,20200924
994018,99999,LA JOLLA,US,CA,,32.867,-117.258,+0002.0,20080101,20200924
994023,99999,PORT SAN LUIS,US,CA,,35.177,-120.76,+0002.0,20080101,20200924
994026,99999,SOUTH BEACH,US,OR,,44.625,-124.043,+0002.0,20080101,20200924
994027,99999,SAN DIEGO,US,CA,,32.713,-117.173,+0002.0,20080101,20200924
994028,99999,SANTA MONICA PIER,US,CA,,34.008,-118.5,+0002.0,20080101,20200924
994032,99999,CHARLESTON,US,OR,,43.345,-124.322,+0002.0,20080101,20200924
994033,99999,ALAMEDA,US,CA,,37.772,-122.298,+0002.0,20080101,20200924
994034,99999,PORT CHICAGO,US,CA,,38.057,-122.038,+0002.0,20080101,20200924
994035,99999,LOS ANGELES,US,CA,,33.72,-118.272,+0002.0,20080101,20200924
994044,99999,ARENA COVE,US,CA,,38.92,-123.7,+0002.0,20080101,20200924
994045,99999,APPALACHICOLA,US,FL,,29.73,-84.98,+0002.0,20080313,20200924
997358,99999,MAYPORT,US,FL,,30.397,-81.43,+0002.0,20080101,20200924
997781,99999,COVE POINT,US,MD,,38.717,-76.65,+0002.0,20080101,20200924
997782,99999,DOMINION TERMINAL ASSOCIATION,US,VA,,36.967,-76.417,+0002.0,20080101,20200924
994006,99999,BIG CARLOS PASS,US,FL,,26.4,-81.88,+0003.0,20080101,20200924
994007,99999,HONOLULU,US,HI,,21.3,-157.87,+0003.0,20080101,20200924
994047,99999,PENSACOLA,US,FL,,30.4,-87.22,+0003.0,20080101,20200924
994230,99999,FOLLY ISLAND  SC,US,,,32.68,-79.89,+0003.0,19850501,20200924
994350,99999,WEST POINT  WA,US,,,47.66,-122.44,+0003.0,19850501,20200924
997178,99999,MARMION ISLAND,US,AK,,58.198,-134.257,+0003.0,20130101,20200924
997294,99999,POTTER COVE - PRUDENCE ISLAND,US,RI,,41.637,-71.339,+0003.0,20080101,20200924
997337,99999,CALCASIEU PASS,US,LA,,29.768,-93.343,+0003.0,20080101,20200924
997368,99999,SABINE PASS NORTH,US,TX,,29.73,-93.87,+0003.0,20080101,20200924
997381,99999,ANCHORAGE,US,AK,,61.23,-149.88,+0003.0,20080101,20200924
997385,99999,KWAJALEIN ISLAND,US,,,8.73,167.73,+0003.0,20080101,20200924
997688,99999,BISHOPS HEAD,US,MD,,38.22,-76.03,+0003.0,20080101,20200924
997689,99999,BRANDYWINE SHOAL LGT,US,DE,,38.98,-75.1,+0003.0,20080101,20200924
997691,99999,CAPE HENRY,US,VA,,36.93,-76.02,+0003.0,20080101,20200924
997693,99999,S CRANEY ISLAND,US,VA,,36.88,-76.33,+0003.0,20080101,20200924
997695,99999,JOHN MERCER PIER,US,NC,,34.2,-77.83,+0003.0,20080101,20200924
997696,99999,LA PUSH,US,WA,,47.92,-124.63,+0003.0,20080101,20200924
997701,99999,PORT MANATEE,US,FL,,27.63,-82.57,+0003.0,20080101,20200924
997702,99999,PINEY POINT,US,MD,,38.13,-76.53,+0003.0,20080101,20200924
997703,99999,PILOT STATION EAST,US,LA,,28.92,-89.4,+0003.0,20080101,20200924
997704,99999,RED DOG DOCK,US,AK,,67.57,-164.65,+0003.0,20080101,20200924
997706,99999,GARIBALDI TILLAMOOK,US,OR,,45.55,-123.9,+0003.0,20080101,20200924
997729,99999,GALVESTON BAY N JETY,US,TX,,29.35,-94.72,+0003.0,20080101,20200924
997734,99999,TIBURON PIER,US,CA,,37.92,-122.45,+0003.0,20080101,20200924
997779,99999,SHIP JOHN SHOAL,US,NJ,,39.3,-75.367,+0003.0,20080101,20200924
997801,99999,LONGVIEW,US,WA,,46.1,-122.95,+0003.0,20080101,20200924
997993,99999,GREAT BAY RESERVE,US,NH,,43.05,-70.833,+0003.0,20080101,20200924
997994,99999,CHESAPEAKE BAY,US,MD,,38.767,-76.7,+0003.0,20080101,20200924
997997,99999,ELKHORN SLOUGH RESERVE,US,CA,,36.817,-121.733,+0003.0,20080101,20200924
998007,99999,PADILLA BAY RESERVE,US,WA,,48.467,-122.467,+0003.0,20080101,20200924
998011,99999,SAN FRANCISCO BAY RESERVE,US,CA,,38.217,-122.017,+0003.0,20080101,20200924
998193,99999,MOKUOLOE,US,HI,,21.433,-157.783,+0003.0,20080721,20200924
998245,99999,WILLOUGHBY DEGUASSING STATION,US,VA,,36.983,-76.317,+0003.0,20081114,20200924
998258,99999,KETCHIKAN,US,AK,,55.333,-131.625,+0003.0,20100101,20200924
998259,99999,SKAGWAY,US,AK,,59.45,-135.318,+0003.0,20100101,20200924
998261,99999,JUNEAU,US,AK,,58.298,-134.412,+0003.0,20100101,20200924
998265,99999,MARCUS HOOK,US,PA,,39.817,-75.417,+0003.0,20100101,20200924
998267,99999,ROCHESTER,US,NY,,43.267,-77.617,+0003.0,20100101,20200924
998271,99999,VALDEZ,US,AK,,61.133,-146.367,+0003.0,20100101,20200924
998274,99999,BROAD RIVER,US,FL,,25.483,-80.983,+0003.0,20100101,20200924
998275,99999,BOB ALLEN,US,FL,,25.027,-80.681,+0003.0,20100101,20200924
998276,99999,BLACKWATER SOUND,US,FL,,25.183,-80.433,+0003.0,20100101,20200924
998277,99999,CANE PATCH,US,FL,,25.417,-80.95,+0003.0,20100101,20200924
998278,99999,CANNON BAY,US,FL,,25.7,-81.183,+0003.0,20100101,20200924
998279,99999,DUCK KEY,US,FL,,25.183,-80.483,+0003.0,20100101,20200924
998283,99999,GARFIELD BRIGHT,US,FL,,25.167,-80.8,+0003.0,20100101,20200924
998284,99999,HIGHWAY CREEK,US,FL,,25.25,-80.45,+0003.0,20100101,20200924
998285,99999,JOHNSON KEY,US,FL,,25.05,-80.9,+0003.0,20100101,20200924
998287,99999,LITTLE BLACKWATER,US,FL,,25.217,-80.433,+0003.0,20100101,20200924
998288,99999,LITTLE MADEIRA,US,FL,,25.167,-80.633,+0003.0,20100101,20200924
998289,99999,LOSTMANS RIVER,US,FL,,25.55,-81.183,+0003.0,20100101,20200924
998291,99999,LITTLE RABBIT KEY,US,FL,,24.983,-80.833,+0003.0,20100101,20200924
998292,99999,LONG SOUND,US,FL,,25.233,-80.45,+0003.0,20100101,20200924
998293,99999,MURRAY KEY,US,FL,,25.1,-80.95,+0003.0,20100101,20200924
998294,99999,PETERSON KEY,US,FL,,24.917,-80.75,+0003.0,20100101,20200924
998295,99999,TROUT COVE,US,FL,,25.217,-80.533,+0003.0,20100101,20200924
998296,99999,TARPON BAY EAST,US,FL,,25.417,-80.967,+0003.0,20100101,20200924
998297,99999,TAYLOR RIVER,US,FL,,25.217,-80.65,+0003.0,20100101,20200924
998299,99999,WHIPRAY BASIN,US,FL,,25.083,-80.733,+0003.0,20100101,20200924
998300,99999,BUTTERNUT KEY,US,FL,,25.087,-80.519,+0003.0,20100101,20200924
998302,99999,GUNBOAT ISLAND,US,FL,,25.376,-81.029,+0003.0,20100101,20200924
998306,99999,WILLY WILLY,US,FL,,25.619,-81.044,+0003.0,20100101,20200924
998307,99999,WATSON PLACE,US,FL,,25.708,-81.248,+0003.0,20100101,20200924
998438,99999,TESORO MARINE TERMINAL,US,LA,,29.667,-91.233,+0003.0,20130101,20200924
998485,99999,BON SECOUR,US,AL,,30.329,-87.829,+0003.0,20130101,20200924
998493,99999,CLEAR WATER PASS,US,FL,,25.295,-81.013,+0003.0,20130101,20200924
998494,99999,LANE RIVER,US,FL,,25.284,-80.894,+0003.0,20130101,20200924
998495,99999,WHITE WATER - WEST,US,FL,,25.23,-80.939,+0003.0,20130101,20200924
742010,99999,PORT ANGELES CGAS,US,WA,KNOW,48.141,-123.414,+0004.0,20060619,20200924
997179,99999,MARY ISLAND,US,AK,,55.099,-131.182,+0004.0,20130101,20200924
997379,99999,SAND ISLAND MIDWAY,US,,,28.2,-117.35,+0004.0,20080101,20200924
997384,99999,MOLUOLOE,US,HI,,20.9,-156.47,+0004.0,20080101,20200924
997798,99999,SOUTH DOUGLAS,US,AK,,58.267,-134.433,+0004.0,20080101,20200924
998000,99999,GUANA TOLOMATO MATANZAS,US,FL,,29.65,-81.217,+0004.0,20080101,20200924
998005,99999,NORTH INLET-WINYAH BAY,US,SC,,33.35,-79.183,+0004.0,20080101,20200924
998013,99999,TIJUANA RIVER RESERVE,US,CA,,32.575,-117.127,+0004.0,20080101,20200924
998194,99999,NEW CANAL,US,LA,,30.017,-90.117,+0004.0,20080721,20200924
998226,99999,ROCKPORT,US,TX,,28.017,-97.05,+0004.0,20081022,20200924
998496,99999,OAKLAND,US,CA,,37.795,-122.288,+0004.0,20130101,20200924
994013,99999,CHEERY POINT,US,WA,,48.863,-122.758,+0005.0,20080101,20200924
994021,99999,NEAH BAY,US,WA,,48.368,-124.617,+0005.0,20080101,20200924
994024,99999,PORT ANGELES,US,WA,,48.125,-123.44,+0005.0,20080101,20200924
994025,99999,PORT TOWNSEND,US,WA,,48.112,-122.758,+0005.0,20080101,20200924
994029,99999,TOKE POINT,US,WA,,46.708,-123.965,+0005.0,20080101,20200924
994048,99999,TACOMA,US,WA,,47.267,-122.413,+0005.0,20080101,20200924
997386,99999,PRUDHOE BAY,US,AK,,70.4,-148.52,+0005.0,20080101,20200924
997796,99999,POINT BISHOP,US,AK,,58.2,-134.133,+0005.0,20080101,20200924
997990,99999,ACE BASIN RESERVE,US,SC,,32.55,-80.45,+0005.0,20080101,20200924
997992,99999,APALACHICOLA RESERVE,US,FL,,29.783,-84.883,+0005.0,20080101,20200924
998006,99999,NORTH CAROLINA RESERVE,US,NC,,34.15,-77.85,+0005.0,20080101,20200924
998010,99999,SAPELO ISLAND RESERVE,US,GA,,31.417,-81.283,+0005.0,20080101,20200924
998165,99999,MISSION ARANASAS RESERVE,US,TX,,28.133,-97.033,+0005.0,20080101,20200924
998171,99999,GRAND BAY RESERVE,US,MS,,30.35,-88.417,+0005.0,20100101,20200924
998178,99999,BARTLET COVE,US,AK,,58.45,-135.883,+0005.0,20080115,20200924
998199,99999,PANAMA CITY,US,FL,,30.15,-85.667,+0005.0,20080721,20200924
998217,99999,AMERADA PASS,US,LA,,29.45,-91.333,+0005.0,20081022,20200924
998218,99999,SHELL BEACH,US,LA,,29.867,-89.667,+0005.0,20081022,20200924
998219,99999,BAY WAVELAND YACHT CLUB,US,MS,,30.317,-89.317,+0005.0,20081022,20200924
998254,99999,KING COVE,US,AK,,55.067,-162.333,+0005.0,20100101,20200924
998268,99999,TENAKEE SPRINGS,US,AK,,57.783,-135.217,+0005.0,20100315,20200924
998269,99999,EAST BAY CAUSEWAY,US,FL,,27.933,-82.433,+0005.0,20100101,20200924
998429,99999,NOKOLSKI,US,AK,,52.941,-168.871,+0005.0,20100821,20200924
994008,99999,FRED HOWARD PARK,US,FL,,28.12,-82.8,+0006.0,20080101,20200924
994041,99999,REDWOOD CITY,US,CA,,37.507,-122.2,+0006.0,20080101,20200924
997174,99999,CHARLESTON,US,SC,,32.782,-79.925,+0006.0,20130101,20200924
997297,99999,CAMBRIDGE  MD,US,MD,,38.57,-76.07,+0006.0,20080101,20200924
997301,99999,FT PALASKI,US,GA,,32.03,-80.9,+0006.0,20080101,20200924
997346,99999,FT MYERS,US,FL,,26.65,-81.87,+0006.0,20080101,20200924
997707,99999,WELLS,US,ME,,43.32,-70.55,+0006.0,20080101,20200924
998238,99999,PETITS BOIS ISLAND,US,,,30.217,-88.5,+0006.0,20081114,20200924
998340,99999,SANTA BARBARA,US,CA,,34.408,-119.658,+0006.0,20100101,20200924
994660,99999,POTATO POINT,US,AK,,61.06,-146.7,+0007.0,20020219,20200924
997347,99999,FERNANDINA BEACH,US,FL,,30.67,-81.47,+0007.0,20080101,20200924
997348,99999,KEY WEST,US,FL,,24.55,-81.8,+0007.0,20080101,20200924
997371,99999,KIPTOPEKE,US,VA,,37.17,-75.98,+0007.0,20080101,20200924
997380,99999,ADAK ISLAND,US,AK,,51.87,-176.63,+0007.0,20080101,20200924
998197,99999,OAKLAND MIDDLE HARBOR MET,US,CA,,37.8,-122.317,+0007.0,20080721,20200924
998209,99999,DUCK PIER,US,NC,,36.183,-75.75,+0007.0,20100101,20200924
998341,99999,PORT ALEXANDER,US,AK,,56.247,-134.647,+0007.0,20100101,20200924
994031,99999,PORT ORFORD,US,OR,,42.74,-124.497,+0008.0,20080101,20200924
997382,99999,NIKISKI AK,US,AK,,60.68,-151.4,+0008.0,20080101,20200924
997383,99999,NOME NORTON SOUND,US,AK,,64.5,-165.42,+0008.0,20080101,20200924
997694,99999,DELAWARE CITY,US,DE,,39.58,-75.58,+0008.0,20080101,20200924
998204,99999,WESTPORT,US,WA,,46.917,-124.117,+0008.0,20080721,20200924
998482,99999,TEXAS STATE AQUARIUM,US,TX,,27.812,-97.39,+0008.0,20130131,20200924
994790,99999,MATAGORDA BAY; PORT O'CONNOR,US,TX,,28.45,-96.4,+0009.0,20040608,20200924
997687,99999,BURLINGTON DEL RIVER,US,NJ,,40.08,-74.88,+0009.0,20080101,20200924
997705,99999,OLD PORT TAMPA,US,FL,,27.85,-82.55,+0009.0,20080101,20200924
993711,99999,SEWELLS POINT  VA,US,VA,,36.95,-76.33,+0010.0,20080101,20200924
994951,99999,SEBASTIAN INLET STATE PARK,US,FL,,27.862,-80.445,+0010.0,20130401,20200924
994975,99999,BEAUFORT  NC,US,NC,,34.2,-76.67,+0010.0,20080101,20200924
994977,99999,GRAND ISLE,US,LA,,29.27,-89.95,+0010.0,20080111,20200924
997270,99999,ATLANTIC CITY,US,NJ,,39.35,-74.42,+0010.0,20080101,20200924
997271,99999,THE BATTERY,US,NY,,40.701,-74.014,+0010.0,20080117,20200924
997272,99999,BERGEN POINT,US,NY,,40.639,-74.146,+0010.0,20080101,20200924
997273,99999,BORDEN FLATS LIGHT,US,MA,,41.7,-71.17,+0010.0,20080101,20200924
997274,99999,WOODS HOLE,US,MA,,41.52,-70.67,+0010.0,20080101,20200924
997275,99999,PORTLAND,US,ME,,43.65,-70.25,+0010.0,20080101,20200924
997277,99999,CONIMUCUT LIGHT,US,RI,,41.72,-71.33,+0010.0,20080101,20200924
997278,99999,PROVIDENCE,US,RI,,41.8,-71.4,+0010.0,20080101,20200924
997279,99999,FALL RIVER,US,MA,,41.7,-71,+0010.0,20080101,20200924
997280,99999,KINGS POINT,US,NY,,40.8,-73.77,+0010.0,20080101,20200924
997281,99999,LEWES,US,DE,,38.78,-75.12,+0010.0,20080101,20200924
997282,99999,MONTAUK,US,NY,,41.05,-71.97,+0010.0,20080101,20200924
997284,99999,NEW HAVEN,US,CT,,41.28,-72.88,+0010.0,20080101,20200924
997285,99999,NEWPORT,US,RI,,41.5,-71.32,+0010.0,20080101,20200924
997287,99999,EASTPORT,US,ME,,44.9,-66.98,+0010.0,20080101,20200924
997288,99999,QUONSET POINT,US,RI,,41.58,-71.4,+0010.0,20080102,20200924
997289,99999,SANDY HOOK,US,NJ,,40.47,-74,+0010.0,20080101,20200924
997290,99999,BRIDGEPORT,US,CT,,41.17,-73.18,+0010.0,20080101,20200924
997296,99999,BALTIMORE  MD,US,MD,,39.27,-76.57,+0010.0,20080101,20200924
997300,99999,CHEASAPEAKE CITY,US,MD,,39.52,-75.8,+0010.0,20080101,20200924
997302,99999,FRANCIS SCOTT KEY BR,US,MD,,39.22,-76.52,+0010.0,20080101,20200924
997304,99999,LEWISETTA  VA,US,VA,,37.98,-76.47,+0010.0,20080101,20200924
997305,99999,MONEY POINT  VA,US,VA,,36.77,-76.3,+0010.0,20080101,20200924
997307,99999,OREGON INLET MARINA,US,NC,,35.8,-75.53,+0010.0,20080101,20200924
997308,99999,RAPPAHANNOCK LGT,US,VA,,37.53,-76.02,+0010.0,20080101,20200924
997309,99999,SOLOMONS ISLAND,US,MD,,38.32,-76.45,+0010.0,20080101,20200924
997312,99999,TOLCHESTER BEACH,US,MD,,39.2,-76.23,+0010.0,20080101,20200924
997313,99999,WACHAPREAGUE,US,VA,,37.6,-75.68,+0010.0,20080101,20200924
997314,99999,WASHINGTON,US,DC,,38.87,-77.02,+0010.0,20080101,20200924
997315,99999,YORKTOWN  VA,US,VA,,37.22,-76.48,+0010.0,20080101,20200924
997345,99999,CLEARWATER BEACH,US,FL,,27.97,-82.83,+0010.0,20080101,20200924
997351,99999,NAPLES,US,FL,,26.12,-81.8,+0010.0,20080101,20200924
997352,99999,PANAMA CITY BEACH,US,FL,,30.22,-85.88,+0010.0,20080101,20200924
997353,99999,ST PETERSBURG,US,FL,,27.75,-82.62,+0010.0,20080101,20200924
997354,99999,TRIDENT PIER,US,FL,,28.42,-80.58,+0010.0,20080101,20200924
997355,99999,VIRGINIA KEY,US,FL,,25.73,-80.15,+0010.0,20100101,20200924
997356,99999,VACA KEY,US,FL,,24.72,-81.1,+0010.0,20080101,20200924
997360,99999,BAYOU GAUCHE,US,LA,,29.77,-90.42,+0010.0,20080101,20200924
997361,99999,EAGLE POINT,US,TX,,29.48,-94.92,+0010.0,20080101,20200924
997366,99999,MALAQUITE BEACH,US,TX,,27.58,-97.22,+0010.0,20080101,20200924
997369,99999,PORT ISABEL,US,TX,,26.05,-97.22,+0010.0,20080101,20200924
997370,99999,MORGANS POINT,US,TX,,29.68,-94.98,+0010.0,20080101,20200924
997708,99999,YORK RIVER E RANGE,US,VA,,37.25,-76.33,+0010.0,20080101,20200924
997784,99999,MEAHER PARK,US,AL,,30.65,-87.933,+0010.0,20080101,20200924
998014,99999,WAQUIOT BAY RESERVE,US,MA,,41.583,-70.517,+0010.0,20080101,20200924
998167,99999,KACHEMAK BAY RESERVE,US,AK,,59.6,-151.417,+0010.0,20080101,20200924
998182,99999,ROLLOVER PASS,US,TX,,29.517,-94.5,+0010.0,20080115,20200924
998183,99999,SOUTH BIRD ISLAND,US,TX,,27.483,-97.317,+0010.0,20080115,20200924
998184,99999,PORT ARANSAS,US,TX,,27.833,-97.067,+0010.0,20100101,20200924
998185,99999,SEADRIFT,US,TX,,28.4,-96.717,+0010.0,20080115,20200924
998192,99999,COAST GUARD SECTOR,US,AL,,30.65,-88.05,+0010.0,20080721,20200924
998213,99999,MIDDLE TAMPA BAY,US,FL,,27.65,-82.583,+0010.0,20131207,20200924
998243,99999,SAND POINT,US,AK,,55.333,-160.5,+0010.0,20100101,20200924
998435,99999,OGDENSBURG,US,NY,,44.703,-75.495,+0010.0,20101031,20200924
998442,99999,CUTLER FARRIS WHARF,US,ME,,44.657,-67.21,+0010.0,20130101,20200924
998474,99999,DAVIS POINT  SAN PABLO BAY,US,CA,,38.057,-122.259,+0010.0,20130101,20200924
998475,99999,MARTINEZ-AMORCO,US,CA,,38.033,-122.125,+0010.0,20130101,20200924
998476,99999,OAKLAND (BERTH 34)           ,US,CA,,37.811,-122.333,+0010.0,20130101,20200924
998477,99999,RICHMOND (POINT POTRERO)     ,US,CA,,37.906,-122.365,+0010.0,20130101,20200924
998478,99999,PITTSBURG (SUISUN BAY)       ,US,CA,,38.042,-121.887,+0010.0,20130101,20200924
998479,99999,SAN FRANCISCO (PIER 1)       ,US,CA,,37.798,-122.393,+0010.0,20130101,20200924
998481,99999,MANCHESTER,US,TX,,29.726,-95.266,+0010.0,20130101,20200924
998483,99999,S PADRE ISLAND CGS,US,TX,,26.077,-97.177,+0010.0,20130101,20200924
998486,99999,PILOT TOWN,US,LA,,29.178,-89.258,+0010.0,20130101,20200924
998487,99999,PORT LAVACA,US,TX,,28.64,-96.595,+0010.0,20130101,20200924
998017,99999,CHESAPEAKE BAY,US,VA,,37.417,-76.717,+0011.0,20080101,20200924
998225,99999,PORT ARTHUR,US,TX,,29.867,-93.933,+0011.0,20081022,20200924
998236,99999,PACKERY CHANNEL,US,TX,,27.633,-97.233,+0011.0,20081114,20200924
998256,99999,TACOMA MET,US,WA,,47.276,-122.418,+0011.0,20100101,20200924
997991,99999,HUDSON RIVER RESERVE,US,NY,,42.017,-73.917,+0012.0,20080101,20200924
998002,99999,JACQUES COUSTEAU RESERVE,US,NJ,,39.533,-74.45,+0012.0,20080101,20200924
998172,99999,LINCOLN ROCK,US,AK,,56.05,-132.7,+0012.0,20100101,20200924
997176,99999,HOMER SPIT,US,AK,,59.602,-151.417,+0015.0,20130101,20200924
997177,99999,ICY BAY,US,AK,,59.923,-141.359,+0015.0,20130101,20200924
998244,99999,TPA CRUISE TERMINAL 2 TAMPA  ,US,FL,,27.933,-82.433,+0015.0,20081114,20200924
690150,93121,TWENTY NINE PALMS,US,CA,KNXP,34.3,-116.167,+0625.1,19900102,20200925
700001,26492,PORTAGE GLACIER,US,AK,PATO,60.785,-148.839,+0031.4,20060101,20200925
700197,26558,SELAWIK,US,AK,PASK,66.6,-159.986,+0007.6,20060101,20200925
700260,27502,W POST-WILL ROGERS MEMORIAL A,US,AK,PABR,71.283,-156.782,+0009.5,19450101,20200925
700300,27503,WAINWRIGHT AIRPORT,US,AK,PAWI,70.639,-159.995,+0009.1,19991102,20200925
700632,26645,BUCKLAND AIRPORT,US,AK,PABL,65.983,-161.133,+0009.1,20060101,20200925
700634,27408,UGNU-KUPRAUK AIRPORT,US,AK,PAKU,70.331,-149.598,+0020.4,20060101,20200925
700637,27406,DEADHORSE AIRPORT,US,AK,PASC,70.192,-148.477,+0018.6,19730101,20200925
701040,26631,CAPE LISBURNE LRRS AIRPORT,US,AK,PALU,68.867,-166.133,+0004.9,20060101,20200925
701170,26634,TIN CITY LRRS AIRPORT,US,AK,PATC,65.563,-167.921,+0082.6,20060101,20200925
701196,00102,BOB BARKER MEMORIAL AIRPORT,US,AK,PAIK,66.983,-160.433,+0051.2,20080822,20200925
701210,26624,POINT LAY LRRS AIRPORT,US,AK,PPIZ,69.733,-163.005,+0007.6,20060101,20200925
701330,26616,RALPH WIEN MEMORIAL AIRPORT,US,AK,PAOT,66.867,-162.633,+0009.1,19730101,20200925
701333,26643,DEERING AIRPORT,US,AK,PADE,66.069,-162.764,+0006.4,19990102,20200925
701335,26648,NOATAK AIRPORT,US,AK,PAWN,67.566,-162.975,+0026.8,20060101,20200925
701486,26642,KIVALINA AIRPORT,US,AK,PAVL,67.732,-164.548,+0003.1,20060101,20200925
701625,26542,ANAKTUVUK PASS AIRPORT,US,AK,PAKP,68.167,-151.767,+0640.1,20060101,20200925
701718,26551,AMBLER AIRPORT,US,AK,PAFM,67.1,-157.85,+0088.1,20060101,20200925
701719,00490,SHUNGNAK AIRPORT,US,AK,PAGH,66.888,-157.162,+0062.8,20091210,20200925
701740,26533,BETTLES AIRPORT,US,AK,PABT,66.917,-151.515,+0193.2,19450101,20200925
701780,26529,RALPH M CALHOUN MEML ARPT,US,AK,PATA,65.175,-152.107,+0067.7,19430601,20200925
701940,26413,FORT YUKON AIRPORT,US,AK,PFYU,66.567,-145.267,+0135.6,19730101,20200925
701945,46405,ARCTIC VILLAGE AIRPORT,US,AK,PARC,68.115,-145.579,+0637.6,20060101,20200925
701975,26422,EAGLE AIRPORT,US,AK,PAEG,64.777,-141.148,+0276.8,20060101,20200925
701995,26628,CAPE DARBY REMOT COM OUTLT,US,AK,PAGL,64.55,-163.007,+0007.6,20050101,20200925
702005,26647,ST MARY'S AIRPORT,US,AK,PASM,62.062,-163.3,+0095.1,20060101,20200925
702006,26502,KALTAG AIRPORT,US,AK,PAKV,64.327,-158.742,+0055.2,20060101,20200925
702035,26704,SAVOONGA AIRPORT,US,AK,PASA,63.687,-170.493,+0016.8,20060108,20200925
702040,26703,GAMBELL AIRPORT,US,AK,PAGM,63.767,-171.733,+0008.5,19870603,20200925
702070,26627,UNALAKLEET AIRPORT,US,AK,PAUN,63.883,-160.8,+0005.5,19430601,20200925
702075,26644,ANVIK AIRPORT,US,AK,PANV,62.65,-160.183,+0026.8,20060101,20200925
